21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
21243,0.0000,0.0000,0.0
